"Date","mar_Open","mar_High","mar_Low","mar_Close","mar_Volume","mar_TWAP","mar_VWAP","mar_PreviousCloseDate","hlt_Open","hlt_High","hlt_Low","hlt_Close","hlt_Volume","hlt_TWAP","hlt_VWAP","hlt_PreviousCloseDate"
"2019-09-24",94.65,94.69,91.88,92.22,2352705,92.804701,92.540816,"2019-09-23",126.11,126.11,122.19,122.27,2766727,123.748865,123.285311,"2019-09-23"
"2019-09-23",94.88,95.74,94.225,94.25,1598026,94.918293,94.707996,"2019-09-20",126.25,126.8,125.4,125.85,3094689,126.052406,126.027792,"2019-09-20"
"2019-09-20",95.96,96.23,95.015,95.22,3108927,95.600908,95.491877,"2019-09-19",129.07,129.46,126.86,126.97,3064587,127.681051,127.656999,"2019-09-19"
"2019-09-19",95.74,96.04,95.45,95.78,1196919,14.282951,95.760127,"2019-09-18",130.49,131.35,129.41,129.55,1092356,21.170864,129.799268,"2019-09-18"
"2019-09-18",94.5,95.42,94.28,95.35,1013470,94.803155,94.988648,"2019-09-17",130.13,130.48,128.71,130.19,1095359,26.386775,129.894954,"2019-09-17"
"2019-09-17",93.63,95.77,93.63,94.86,954903,16.154805,94.816235,"2019-09-16",130.68,131.43,129.78,130.56,879721,25.248569,130.559243,"2019-09-16"
"2019-09-16",95.06,95.1,93.35,93.66,1896081,17.022777,93.816651,"2019-09-13",132.8,132.8,130.18,130.48,1310600,23.198015,130.862335,"2019-09-13"
"2019-09-13",95.29,97.49,94.885,96.05,1567352,17.214147,96.270145,"2019-09-12",132.98,135.46,132.56,133.99,1168282,28.017052,134.214518,"2019-09-12"
"2019-09-12",95.46,96.14,94.65,94.77,1365804,19.710138,95.146418,"2019-09-11",133.5,134.37,132.39,132.51,1080141,29.204334,133.017392,"2019-09-11"
"2019-09-11",94.14,95.61,93.61,95.18,2139924,15.364228,95.005485,"2019-09-10",131.39,133.59,130.83,133.09,1613905,24.946161,132.785478,"2019-09-10"
"2019-09-10",91.76,93.59,90.91,93.58,1880163,16.336195,92.93794,"2019-09-09",130,131.71,128.6749,131.69,1259001,24.881819,130.749911,"2019-09-09"
"2019-09-09",93.97,94.11,92.05,92.53,1375817,17.200093,92.599017,"2019-09-06",129.79,129.95,128.36,129.91,1291058,25.500688,129.407185,"2019-09-06"
"2019-09-06",93.4,94.24,93.23,93.74,1061645,15.172606,93.911386,"2019-09-05",128.5,129.78,128.05,129.43,1120150,26.412164,129.275483,"2019-09-05"
"2019-09-05",93.22,93.82,92.8952,93.47,1084768,15.701862,93.493527,"2019-09-04",126.89,128.87,125.92,128.46,2941849,31.540141,127.47601,"2019-09-04"
"2019-09-04",92.03,92.57,91.81,92.3,1003829,15.834471,92.279956,"2019-09-03",125.61,126.03,124.92,125.69,2471546,23.895146,125.667117,"2019-09-03"
"2019-09-03",91.16,91.67,90.72,91.31,1530448,16.854125,91.103475,"2019-08-30",124.94,124.94,123.63,124.27,1894973,26.207984,124.256836,"2019-08-30"
"2019-08-30",93.23,93.68,92.07,92.37,1174021,16.482284,92.479274,"2019-08-29",126.3,127.605,125.79,126.06,1877383,25.647275,126.261815,"2019-08-29"
"2019-08-29",92.72,93.56,92.46,92.54,945577,17.055672,92.75514,"2019-08-28",127.2,127.46,125.38,125.73,1701851,30.809737,126.231915,"2019-08-28"
"2019-08-28",91,92.14,90.61,91.91,1274169,17.362663,91.668372,"2019-08-27",125.17,125.935,124.66,125.34,1892196,27.125956,125.404732,"2019-08-27"
"2019-08-27",92.23,92.35,90.96,91.13,2376929,15.240139,91.246769,"2019-08-26",127.02,127.2,125.26,125.35,1214763,21.006148,125.723265,"2019-08-26"
"2019-08-26",91.9,92.05,90.815,91.65,1336294,16.622526,91.579233,"2019-08-23",126.43,126.86,125.37,126.23,1263397,25.436877,126.204827,"2019-08-23"
"2019-08-23",92.15,93.185,90.63,91.08,2199812,17.912148,91.339369,"2019-08-22",127.26,127.922,124.67,125.1,1736121,23.651659,125.43613,"2019-08-22"
"2019-08-22",92.02,92.8,91.34,92.41,1616859,17.451307,92.349321,"2019-08-21",128.83,129.4251,126.97,128.19,963929,23.221119,128.146934,"2019-08-21"
"2019-08-21",93.6,93.6,91.265,91.62,1750322,16.633144,92.032756,"2019-08-20",131.58,131.65,128,128.35,1646620,24.795976,129.189153,"2019-08-20"
"2019-08-20",93.22,93.735,92.6,92.73,2397549,18.961444,92.9372,"2019-08-19",130.03,131.6,129.73,130.68,979775,25.911954,130.812362,"2019-08-19"
"2019-08-19",94.41,94.87,93.45,93.46,1057017,71.718917,92.170878,"2019-08-16",130.89,131.24,129.96,130.57,1289252,22.028379,130.554352,"2019-08-16"
"2019-08-16",92.5,93.42,92.2,93.01,1433922,49.401372,91.903027,"2019-08-15",127.94,129.25,127.33,128.82,1307626,23.404001,128.611486,"2019-08-15"
"2019-08-15",92.34,92.81,90.945,91.61,2171348,16.676484,91.557499,"2019-08-14",128.89,129.28,126.02,126.7,1950782,23.978366,126.83662,"2019-08-14"
"2019-08-14",93.86,93.96,91.16,92.01,2561462,92.227781,92.072369,"2019-08-13",130.36,131.93,126.23,126.85,2103388,127.762289,127.041669,"2019-08-13"
"2019-08-13",93.82,96.305,93.66,95.26,2009435,97.178935,95.264046,"2019-08-12",130.19,133.23,130.01,132.41,1616068,132.253352,132.317557,"2019-08-12"
"2019-08-12",95,95.26,93.64,93.85,966007,94.413897,94.383037,"2019-08-09",131.2,131.75,129.84,130.01,2305298,130.483715,130.163485,"2019-08-09"
"2019-08-09",95.51,96.08,94.535,95.58,1459474,95.45715,95.466096,"2019-08-08",131.34,132.98,129.73,132.46,2304381,131.459638,132.01534,"2019-08-08"
"2019-08-08",93.53,95.91,93.52,95.77,1947041,95.382661,95.692937,"2019-08-07",129.11,131.06,128.2201,130.34,1651036,129.973754,130.291999,"2019-08-07"
"2019-08-07",91.3,93.79,90.73,93.4,2549962,92.817595,93.309369,"2019-08-06",126.27,128.91,124.77,127.82,2447899,127.040403,127.721712,"2019-08-06"
"2019-08-06",91.82,93.42,91.015,92.56,3267627,92.198301,92.408847,"2019-08-05",126.58,132.445,126.3,128.49,3932539,128.450857,128.557834,"2019-08-05"
"2019-08-05",92.19,92.27,90.19,91.35,3022489,91.288572,91.340479,"2019-08-02",134.09,134.53,129.86,130.34,3161859,131.5885,130.370322,"2019-08-02"
"2019-08-02",94.94,95.32,93.6,93.91,1756006,94.248791,93.996674,"2019-08-01",136.76,137.24,135.45,135.98,1098742,136.067766,136.020453,"2019-08-01"
"2019-08-01",96.44,97.28,94.83,95.25,1873950,95.830392,95.571575,"2019-07-31",138.99,140.485,136.5,136.87,1268737,138.278403,137.414552,"2019-07-31"
"2019-07-31",97.35,97.93,95.67,96.55,2279438,96.833553,96.597254,"2019-07-30",140.98,141.23,137.8,139.06,1551642,139.626234,139.180207,"2019-07-30"
"2019-07-30",97.05,97.62,96.76,97.31,984350,97.298593,97.274239,"2019-07-29",140.33,141.46,139.88,140.81,947484,140.650772,140.631182,"2019-07-29"
"2019-07-29",97.25,97.81,97.155,97.4,1868546,97.485089,97.419084,"2019-07-26",139.94,141.5946,139.46,141.23,1113900,141.083308,141.164901,"2019-07-26"
"2019-07-26",97.19,97.47,96.335,97.21,1914856,0,97.038759,"2019-07-25",141.29,141.34,139.92,140.27,1235165,0,140.481795,"2019-07-25"
"2019-07-25",94.49,96.89,94.49,96.4,2059287,96.18605,96.343343,"2019-07-24",139.66,141.74,139.31,140.72,1395540,140.8251,140.702803,"2019-07-24"
"2019-07-24",95.6,96.21,92.49,95.31,2982631,94.63745,94.665026,"2019-07-23",140.08,140.53,137.75,139.79,1729997,139.131496,139.274569,"2019-07-23"
"2019-07-23",93.58,95.26,93.14,95.12,3851403,94.193414,94.204874,"2019-07-22",137.32,140.88,136.11,140.69,2288063,139.083955,139.174137,"2019-07-22"
"2019-07-22",94.76,94.86,92.75,93.24,3080656,93.273695,93.29075,"2019-07-19",137.5,137.79,135.39,136.06,1998078,136.172362,136.163358,"2019-07-19"
"2019-07-19",96.78,96.89,94.48,94.53,3074341,95.421669,95.360996,"2019-07-18",140.23,140.23,137.63,137.73,1549821,138.85678,138.759304,"2019-07-18"
"2019-07-18",97.58,97.625,96.4314,97.1,1729404,97.027291,97.039515,"2019-07-17",140.68,140.85,138.68,139.8,1597396,139.648753,139.711431,"2019-07-17"
"2019-07-17",99.62,99.9,97.63,97.77,1847892,98.266053,98.223303,"2019-07-16",143.94,143.94,141.15,141.24,1229487,141.883142,141.770309,"2019-07-16"
"2019-07-16",98.95,100,98.69,99.88,3338650,99.423458,99.474653,"2019-07-15",142.99,144.24,142.6,143.96,1023541,143.680021,143.709587,"2019-07-15"
"2019-07-15",99.69,99.69,98.81,99.2,1975536,99.223768,99.225941,"2019-07-12",142.08,142.88,140.88,142.78,1656087,142.271034,142.411361,"2019-07-12"
"2019-07-12",99.3,100.73,99.07,99.54,2715732,99.573327,99.566079,"2019-07-11",142.23,142.75,141.64,142.55,1057918,142.379052,142.4407,"2019-07-11"
"2019-07-11",99.26,100.835,98.8,100.7,1477177,100.066908,100.080167,"2019-07-10",142.25,142.25,140.7,141.9,1290482,141.656251,141.718637,"2019-07-10"
"2019-07-10",99.27,99.52,98.18,99.19,2222226,98.867906,98.924812,"2019-07-09",139.43,141.62,139,141.57,1956849,140.541011,140.74221,"2019-07-09"
"2019-07-09",99.04,99.42,98.51,99,2068107,99.083984,99.07725,"2019-07-08",138.63,139.6099,137.85,139.52,1808107,139.05852,139.061051,"2019-07-08"
"2019-07-08",100.27,100.43,99.3,100.19,1781951,100.037724,100.075467,"2019-07-05",141.74,141.74,140.02,141.3,1166369,140.769905,140.910304,"2019-07-05"
"2019-07-05",100.32,100.66,99.59,100.6,1203190,100.252958,100.272598,"2019-07-03",140.89,142.18,139.634,142.01,1274148,141.465052,141.551305,"2019-07-03"
"2019-07-03",100.53,101.14,100.16,100.64,1150740,100.570383,100.580632,"2019-07-02",141.79,142.09,141.09,141.75,650541,141.612293,141.656389,"2019-07-02"
"2019-07-02",99.3,100.44,98.67,100.39,2873224,99.576728,99.621841,"2019-07-01",140.81,141.27,139.25,141.26,986446,140.205367,140.355671,"2019-07-01"
"2019-07-01",99,99.34,98.12,99.3,2980621,98.948585,98.957495,"2019-06-28",142.41,142.9,140.78,141.23,1825597,141.574187,141.617556,"2019-06-28"
"2019-06-28",96.66,97.74,96.56,97.74,3600346,97.154497,97.400102,"2019-06-27",138.45,140.46,138.15,140.29,3030299,139.804314,139.942391,"2019-06-27"
"2019-06-27",94.88,96.88,94.7175,96.53,1568531,96.217763,96.137384,"2019-06-26",135.92,138.83,135.91,138.29,1865235,137.88785,137.843041,"2019-06-26"
"2019-06-26",93.69,94.87,93.26,94.52,1636606,94.649402,94.616625,"2019-06-25",134.15,136.26,133.7,135.65,1546274,135.722295,135.682005,"2019-06-25"
"2019-06-25",95.5,95.78,93.01,93.25,2320851,93.841555,93.689456,"2019-06-24",136.71,136.73,132.74,133.28,1729774,134.117146,134.029258,"2019-06-24"
"2019-06-24",96.3,96.435,95.075,95.51,1289121,95.68226,95.635126,"2019-06-21",137.4,137.98,136.39,136.76,1095189,136.99816,136.943442,"2019-06-21"
"2019-06-21",96.56,97.03,96.08,96.14,2107994,96.532146,96.392265,"2019-06-20",136.54,138.05,136.04,137.07,2353466,137.245824,137.064248,"2019-06-20"
"2019-06-20",95.71,97.095,95.57,96.87,2170727,96.627495,96.648611,"2019-06-19",136.9,138.42,136.46,137.19,1582731,137.286972,137.273286,"2019-06-19"
"2019-06-19",94.9,96.06,94.56,95.76,1561998,95.380646,95.425899,"2019-06-18",135,135.84,134.09,135.68,1222354,135.101126,135.302126,"2019-06-18"
"2019-06-18",93.82,95.29,93.54,95.1,1642210,94.894908,94.918765,"2019-06-17",135,136.3,133.85,134.96,1531626,134.623132,134.793526,"2019-06-17"
"2019-06-17",93.31,93.67,92.71,93.21,950369,93.254763,93.243629,"2019-06-14",134.04,134.11,132.58,132.85,1263608,133.1666,133.131289,"2019-06-14"
"2019-06-14",92.94,93.615,92.41,93.42,887041,93.165043,93.227356,"2019-06-13",133.63,134.03,132.17,133.68,872550,133.38359,133.41164,"2019-06-13"
"2019-06-13",93.56,93.7575,92.65,93.03,1124114,93.10229,93.095224,"2019-06-12",133.26,134.33,132.03,133.62,1116059,133.316213,133.34766,"2019-06-12"
"2019-06-12",93.99,94.65,93.24,93.35,894474,93.618292,93.593387,"2019-06-11",134.87,135.42,132.68,132.7,1184307,133.582294,133.57929,"2019-06-11"
"2019-06-11",93.84,94.82,93.19,93.93,1108709,93.845342,93.860241,"2019-06-10",134.14,135.47,133.21,134.52,1387618,134.549931,134.541289,"2019-06-10"
"2019-06-10",92.92,94.18,92.835,93.03,1845348,93.407052,93.373143,"2019-06-07",133.13,134.76,132.47,132.75,1315494,133.377637,133.385408,"2019-06-07"
"2019-06-07",91.39,93.38,91.39,92.51,1783002,92.808966,92.750577,"2019-06-06",129.5,133.03,129,132.52,1458481,131.961849,131.984364,"2019-06-06"
"2019-06-06",90.27,91.08,90.17,91,1376154,90.682607,90.723807,"2019-06-05",127.62,129.01,126.96,128.6,1355297,128.013927,128.087804,"2019-06-05"
"2019-06-05",90.46,90.99,89.62,90,1777282,90.019209,90.012221,"2019-06-04",128.55,128.6283,126.44,127.55,1422595,127.217622,127.315673,"2019-06-04"
"2019-06-04",89.48,90.34,88.92,90.32,2278152,89.677045,89.742458,"2019-06-03",126.3,128.24,125.51,128.18,1796099,126.927999,127.110883,"2019-06-03"
"2019-06-03",89.15,89.5,87.91,88.43,2651335,88.532905,88.511059,"2019-05-31",124.76,125.27,123.46,124.36,2263450,124.254879,124.279404,"2019-05-31"
"2019-05-31",88.8,90.12,88.43,89.44,1954158,89.686297,89.654423,"2019-05-30",123.45,125.57,122.46,124.84,2000013,124.807391,124.764749,"2019-05-30"
"2019-05-30",89.21,90.5,89.14,89.66,1598097,89.826971,89.860362,"2019-05-29",124.71,125.6,123.82,124.65,1116243,124.717438,124.708288,"2019-05-29"
"2019-05-29",89,89.1,87.96,88.91,2052275,88.67115,88.707423,"2019-05-28",123.29,124.63,122.52,124.42,1321921,124.015203,124.049429,"2019-05-28"
"2019-05-28",90.32,90.5,89.06,89.2,1923798,89.796635,89.710628,"2019-05-24",125.15,125.5,123.63,123.7,3209131,124.569006,124.061877,"2019-05-24"
"2019-05-24",91.19,91.56,89.48,89.91,2685196,90.132027,90.135714,"2019-05-23",124.63,125.74,124.38,125,1357083,125.012302,124.997929,"2019-05-23"
"2019-05-23",91.37,92.51,90.45,90.66,5317765,91.231962,90.895598,"2019-05-22",125.98,126.1,123.53,123.91,2227093,124.386716,124.323773,"2019-05-22"
"2019-05-22",91.54,92.59,91.54,92.02,1380694,92.272825,92.223132,"2019-05-21",128.83,129.1995,127.63,127.77,1620114,128.166875,128.169167,"2019-05-21"
"2019-05-21",92.12,92.56,91.98,92.11,2499729,92.264025,92.229282,"2019-05-20",128.71,129.65,128.065,129.43,1780139,129.035764,129.069133,"2019-05-20"
"2019-05-20",92.12,92.3,91.1,91.47,2462840,91.549006,91.56362,"2019-05-17",128.75,129.585,127.49,127.86,1591780,128.284362,128.293197,"2019-05-17"
"2019-05-17",92.78,93.44,92.62,92.93,1710194,92.997166,92.973585,"2019-05-16",132.15,133.17,130.87,130.91,1653493,131.68335,131.673356,"2019-05-16"
"2019-05-16",93.82,94.64,93.66,94.05,1600662,94.214346,94.183874,"2019-05-15",132.07,133.29,130.96,132.51,1818360,132.611821,132.61252,"2019-05-15"
"2019-05-15",91.5,94,91.09,93.65,2264723,93.376284,93.362327,"2019-05-14",128.79,132.33,127.27,131.83,1907858,131.1889,131.225423,"2019-05-14"
"2019-05-14",89.94,92.37,89.94,91.74,2260180,91.688879,91.535899,"2019-05-13",126.68,130.97,126.31,129.87,2273434,129.600622,129.483136,"2019-05-13"
"2019-05-13",89.99,90.23,88.9,89.37,1929184,89.338829,89.346967,"2019-05-10",129.47,129.78,125.72,126.01,2392067,127.054847,127.028964,"2019-05-10"
"2019-05-10",90.38,91.88,89.72,91.53,1782255,90.751084,90.804231,"2019-05-09",130.88,132.11,127.7,131.71,4463172,130.209811,130.366766,"2019-05-09"
"2019-05-09",90.04,91.435,89.76,91.14,1773726,90.653703,90.719278,"2019-05-08",133.93,136.17,132.79,135.47,1913728,134.717138,134.77625,"2019-05-08"
"2019-05-08",90.18,91.07,89.94,90.7,2273016,90.62343,90.65714,"2019-05-07",134.42,135.38,133.6,134.77,1244814,134.812726,134.813325,"2019-05-07"
"2019-05-07",91.34,92.03,89.94,90.49,1893988,90.79827,90.700448,"2019-05-06",136.16,137.1,134.0707,135.15,1547000,135.614144,135.612454,"2019-05-06"
"2019-05-06",91.29,92.68,91.02,92.3,2378771,92.313064,92.297598,"2019-05-03",137.46,138.17,136.58,137.75,1415294,137.641518,137.665926,"2019-05-03"
"2019-05-03",91.62,93.46,91.43,93.33,2559066,92.996214,93.03572,"2019-05-02",137.79,140.28,137.28,140.14,1076921,139.467458,139.494657,"2019-05-02"
"2019-05-02",92.45,92.73,90.48,91.23,2553861,91.32599,91.314094,"2019-05-01",138.55,139.055,135.72,136.89,1155505,136.997395,136.986256,"2019-05-01"
"2019-05-01",90.86,93.72,90.23,92.6,5933002,92.573249,92.51026,"2019-04-30",137.8,140.3715,137.56,138.86,1632054,139.358248,139.308473,"2019-04-30"
"2019-04-30",87.51,87.92,86.6,86.99,4313388,87.132074,87.101416,"2019-04-29",136.35,136.83,135.28,136.42,1259843,136.216155,136.26566,"2019-04-29"
"2019-04-29",88.46,88.46,87.12,87.25,3069403,87.492064,87.482362,"2019-04-26",136.45,137.1,135.82,135.97,1144504,136.393091,136.354102,"2019-04-26"
"2019-04-26",87.94,88.51,87.44,88.01,2292272,87.993276,87.962262,"2019-04-25",136.25,137.03,135.57,136.45,837481,136.381838,136.383512,"2019-04-25"
"2019-04-25",87.33,88.05,87.215,87.63,1156040,87.683696,87.660835,"2019-04-24",134.92,136.2,134.11,135.68,926243,135.465044,135.490451,"2019-04-24"
"2019-04-24",87.12,88,86.85,87.5,3268710,87.571004,87.565589,"2019-04-23",134.66,136.04,134.66,135.48,1232932,135.596369,135.554717,"2019-04-23"
"2019-04-23",87.87,88.53,87.54,87.91,2799633,88.139389,88.110499,"2019-04-22",136.28,136.79,135.44,136.28,1036940,136.135206,136.165841,"2019-04-22"
"2019-04-22",86.75,88.04,86.34,87.91,2224982,87.68433,87.703347,"2019-04-18",133.65,136.16,133.33,135.86,1182291,135.413936,135.43733,"2019-04-18"
"2019-04-18",87.68,87.72,86.01,87.23,1717573,86.822893,86.923991,"2019-04-17",136.74,136.74,133.49,134.41,1378277,134.531669,134.752714,"2019-04-17"
"2019-04-17",88.51,88.75,87.7,87.76,2058867,87.944972,87.932161,"2019-04-16",136.27,136.94,135.65,135.93,1111337,136.322632,136.31581,"2019-04-16"
"2019-04-16",88.39,88.62,88.09,88.15,1619397,88.307697,88.291401,"2019-04-15",134.4,135.91,134.37,135.8,979922,135.410822,135.466208,"2019-04-15"
"2019-04-15",88.93,89.01,87.74,88.17,1371889,88.104105,88.110189,"2019-04-12",134.5,134.97,133.1,134.37,657418,134.06468,134.135042,"2019-04-12"
"2019-04-12",88.9,89.34,88.24,88.73,1337361,88.672365,88.688754,"2019-04-11",133.49,134.74,133.26,134.65,1163892,134.128586,134.161133,"2019-04-11"
"2019-04-11",88.28,88.69,87.96,88.53,1696623,88.356938,88.362044,"2019-04-10",133.42,133.82,132.715,133.25,1245176,133.194022,133.216214,"2019-04-10"
"2019-04-10",87.19,88.085,87.05,87.99,1039602,87.785511,87.808932,"2019-04-09",132.99,133.175,132.3025,132.75,1476651,132.678885,132.678339,"2019-04-09"
"2019-04-09",87.86,88.13,86.93,87.1,2480350,87.276358,87.302323,"2019-04-08",134.13,134.95,132.27,132.65,1688984,133.17239,133.222977,"2019-04-08"
"2019-04-08",87.73,88.25,87.09,88.18,1561404,87.748598,87.773754,"2019-04-05",133.88,134.96,133.47,134.91,1866769,134.265593,134.433753,"2019-04-05"
"2019-04-05",87.45,88.09,87.2,87.44,2618366,87.623022,87.623123,"2019-04-04",132.57,134.81,132.32,134.06,2210347,133.9964,133.994387,"2019-04-04"
"2019-04-04",87.16,87.64,86.8212,87.31,2016092,87.262867,87.238638,"2019-04-03",131.55,132.5,131.13,132.2,2268976,131.958444,131.993577,"2019-04-03"
"2019-04-03",85.62,87.03,85.3271,86.79,2853849,86.559526,86.56227,"2019-04-02",129.45,131.845,128.72,131.59,2218363,131.130143,131.052565,"2019-04-02"
"2019-04-02",84.1,85.22,83.86,85.04,3389126,84.805918,84.826701,"2019-04-01",127.23,128.6,126.51,128.5,1783080,127.824267,127.922955,"2019-04-01"
"2019-04-01",83.94,84.87,83.53,84.15,3434438,84.156782,84.149579,"2019-03-29",126.24,127.59,125.85,127.45,1383368,127.107723,127.122708,"2019-03-29"
"2019-03-29",82.92,83.85,82.88,83.11,2857057,83.243054,83.221218,"2019-03-28",124.01,125.455,123.87,125.09,2175112,124.998866,124.928526,"2019-03-28"
"2019-03-28",82.6,83.38,82.54,83.21,1977047,83.071989,83.087494,"2019-03-27",122.28,124.36,122.28,124.08,1496260,123.568405,123.577052,"2019-03-27"
"2019-03-27",83.5,83.81,81.72,82.45,3627208,82.643507,82.643943,"2019-03-26",123.72,123.72,121.33,122.17,1924926,122.445482,122.445185,"2019-03-26"
"2019-03-26",84.16,84.16,82.89,83.5,3342360,83.445698,83.426023,"2019-03-25",122.89,124.6,122.725,123.56,1722608,123.644895,123.659474,"2019-03-25"
"2019-03-25",84.65,84.72,83.64,84.02,1488459,84.123114,84.11743,"2019-03-22",124.01,124.45,123.13,123.66,1493651,123.876033,123.859894,"2019-03-22"
"2019-03-22",85.37,85.58,84.23,84.57,3209543,84.665744,84.657512,"2019-03-21",124.37,124.91,123.42,124.5,3400967,124.165036,124.202316,"2019-03-21"
"2019-03-21",84.49,85.82,84.37,85.79,2076170,85.290276,85.233513,"2019-03-20",123.37,125.18,122.98,125.06,1710566,124.327298,124.324304,"2019-03-20"
"2019-03-20",85.77,85.77,84.34,84.92,2879706,85.043714,85.024624,"2019-03-19",125.39,125.73,123.54,123.67,1927610,124.298001,124.234265,"2019-03-19"
"2019-03-19",86.4,86.9,85.57,85.7,1432992,86.115264,86.027414,"2019-03-18",124.97,126.72,124.66,125.75,2352385,125.890324,125.849341,"2019-03-18"
"2019-03-18",86.13,87.09,85.89,86.21,1983453,86.250556,86.243363,"2019-03-15",124.99,125.97,123.83,124.96,2436728,125.023617,125.013036,"2019-03-15"
"2019-03-15",85,86.08,84.99,85.76,3775246,85.717562,85.682556,"2019-03-14",120.02,124.83,119.89,122.32,3601341,122.115407,121.875545,"2019-03-14"
"2019-03-14",84.51,85.07,83.7615,85,2363070,84.495268,84.532282,"2019-03-13",120,120.53,118.99,119.62,2363574,119.605189,119.584884,"2019-03-13"
"2019-03-13",83.82,84.73,83.43,83.67,2345271,84.092419,84.013375,"2019-03-12",121.14,122.66,120.01,120.19,3071934,121.22259,121.13563,"2019-03-12"
"2019-03-12",83.13,83.6,82.35,83.41,2266863,83.174815,83.23778,"2019-03-11",120.5,121.59,119.1,120.69,2185256,120.692591,120.683932,"2019-03-11"
"2019-03-11",82.77,82.98,82.11,82.8,2246253,82.567286,82.623016,"2019-03-08",120.86,121.17,120.11,120.25,2193304,120.542619,120.545847,"2019-03-08"
"2019-03-08",82.27,82.59,81.66,82.45,1969962,82.215033,82.264325,"2019-03-07",121.19,121.54,119.99,120.7,2261298,120.608383,120.628359,"2019-03-07"
"2019-03-07",83.63,83.77,82.3,82.92,2269496,82.907558,82.905088,"2019-03-06",125.13,125.16,122.07,122.22,2043554,122.664788,122.664661,"2019-03-06"
"2019-03-06",84.13,84.49,83.68,83.96,1713387,84.020448,84.010662,"2019-03-05",125.18,125.84,124.82,125.12,1644383,125.333632,125.315177,"2019-03-05"
"2019-03-05",83.61,84.14,83.14,84.01,1773519,83.75789,83.825011,"2019-03-04",124,125.57,124,125.22,1797492,125.003484,124.991791,"2019-03-04"
"2019-03-04",84.28,84.4,82.49,83.38,2265295,83.297411,83.368998,"2019-03-01",126.49,126.49,122.34,123.94,2095319,123.794591,123.897153,"2019-03-01"
"2019-03-01",83.93,84.35,83.21,83.78,1972005,83.731604,83.744162,"2019-02-28",125.49,126.55,122.23,124.45,4407856,124.286566,124.363787,"2019-02-28"
"2019-02-28",82.93,83.55,82.76,83.1,1796808,83.144538,83.123267,"2019-02-27",126.76,127,125.01,125.27,3312905,125.81558,125.652348,"2019-02-27"
"2019-02-27",83.15,83.83,83.03,83.49,2241371,83.42643,83.430376,"2019-02-26",127.65,128.635,126.64,126.93,2168622,127.420505,127.394217,"2019-02-26"
"2019-02-26",83.56,84.84,83.3401,83.49,2368568,84.152161,84.067163,"2019-02-25",128.19,129.9,128.17,128.57,1979231,129.243255,129.193685,"2019-02-25"
"2019-02-25",85.65,85.87,83.42,83.55,2244750,84.087328,84.041235,"2019-02-22",129.69,130.16,128.42,128.48,2325103,129.304384,129.184426,"2019-02-22"
"2019-02-22",83.52,85.37,83.22,85.03,2639223,84.716513,84.783571,"2019-02-21",127.93,129.72,127.57,128.84,2085873,128.76069,128.771417,"2019-02-21"
"2019-02-21",83.23,83.78,82.39,83.25,2199550,82.97291,82.983172,"2019-02-20",127.04,128.25,125.45,127.37,2892987,126.875214,126.91066,"2019-02-20"
"2019-02-20",81.86,83.48,81.09,83.34,4124145,82.686169,82.746557,"2019-02-19",122.54,127.27,121.95,126.97,3337553,125.678808,125.729705,"2019-02-19"
"2019-02-19",81.13,82.18,80.93,81.39,3863753,81.553337,81.532536,"2019-02-15",120.29,122.4,120.15,122.03,2625589,121.768394,121.779383,"2019-02-15"
"2019-02-15",81,82.14,80.75,81.75,3387353,81.39764,81.4103,"2019-02-14",119.8,121.5999,118.81,121.05,2012943,120.665498,120.630733,"2019-02-14"
"2019-02-14",79.68,80.27,78.59,80.16,3729871,79.705244,79.77112,"2019-02-13",118.14,118.81,116.64,118.62,1785429,118.131783,118.162639,"2019-02-13"
"2019-02-13",77.6,79.71,77.24,79.37,5722906,78.93083,78.938719,"2019-02-12",116,119.61,115.93,118.86,2296117,118.797182,118.79566,"2019-02-12"
"2019-02-12",74.66,75.23,73.93,74.32,3117365,74.344188,74.353699,"2019-02-11",116.41,116.77,114.49,114.74,2374486,115.272156,115.194262,"2019-02-11"
"2019-02-11",74.11,75.08,74.08,74.4,3526947,74.596057,74.576285,"2019-02-08",115.86,116.69,115.46,115.65,1022242,115.89615,115.866511,"2019-02-08"
"2019-02-08",74.07,74.725,73.48,73.91,2723464,73.894506,73.915541,"2019-02-07",114.58,115.51,114.58,115.48,1381292,115.140876,115.166878,"2019-02-07"
"2019-02-07",74.79,75.01,73.5,74.68,2444917,74.310254,74.315609,"2019-02-06",116.42,116.83,114.76,115.52,1360028,115.558824,115.678568,"2019-02-06"
"2019-02-06",74.63,75.75,74.63,75.57,2061388,75.387439,75.41386,"2019-02-05",116.77,117.75,116.665,117.27,1555807,114.963502,114.946107,"2019-02-05"
"2019-02-05",74.8,75.155,74.42,74.62,2088766,74.77044,74.765998,"2019-02-04",115.97,117,115.7679,116.91,1448931,116.644185,116.629648,"2019-02-04"
"2019-02-04",74.5,74.94,74.14,74.73,3136591,74.599464,74.65465,"2019-02-01",114.68,115.69,114.43,115.65,1070236,115.172788,115.266023,"2019-02-01"
"2019-02-01",74.41,75.04,73.95,74.42,3478198,74.415968,74.405077,"2019-01-31",114.79,115.2,114.01,114.57,1540808,114.679424,114.665091,"2019-01-31"
